"id","incident_year","incident_month","incident_day","operator_id","operator","aircraft","aircraft_type","aircraft_make","aircraft_model","aircraft_mass","engine_make","engine_model","engines","engine_type","engine1_position","engine2_position","engine3_position","engine4_position","airport_id","airport","state","faa_region","flight_phase","visibility","precipitation","height","speed","distance","species_id","species_name","species_quantity","flight_impact","damaged"
10376,2004,4,4,"PDT","PIEDMONT AIRLINES","DHC8 DASH 8","A","303",10,3,31,"10",2,"C",4,4,NA,NA,"KCRW","YEAGER ARPT","WV","AEA","CLIMB","DAY","SNOW",25,120,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
28797,2002,6,19,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KDEN","DENVER INTL AIRPORT","CO","ANM",NA,NA,NA,NA,NA,0,"YH004","HORNED LARK","11-100",NA,0
19249,2002,9,4,"FDX","FEDEX EXPRESS","DC-10-10","A","583",24,4,22,"7",3,"D",1,6,"1",NA,"KMEM","MEMPHIS INTL","TN","ASO","APPROACH","DAY",NA,2000,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
20577,2009,10,30,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KFLL","FORT LAUDERDALE/HOLLYWOOD INTL","FL","ASO",NA,NA,NA,NA,NA,0,"I1102","GREAT BLUE HERON","1",NA,0
4176,1991,7,23,"PVT","PRIVATELY OWNED","C-177","A","226",9,1,7,"19",1,"A",7,NA,NA,NA,"KHWO","NORTH PERRY ARPT","FL","ASO","CLIMB","DAY","NONE",9,70,NA,"O22","DOVE","1",NA,0
29476,2008,9,27,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KMCI","KANSAS CITY INTL","MO","ACE",NA,NA,NA,NA,NA,0,"YH004","HORNED LARK","1",NA,0
23339,2002,5,15,"UAL","UNITED AIRLINES","B-757-200","A","148",26,4,34,"40",2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
9894,1997,8,9,"BUS","BUSINESS","C-182 SKYLAN","A","226",11,1,13,NA,1,"A",7,NA,NA,NA,"KPDK","DEKALB-PEACHTREE ARPT","GA","ASO","LANDING ROLL","DAY","NONE",0,35,0,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
962,2011,9,3,"BUS","BUSINESS","AGUSTA 109","B","36",4,2,31,"13",2,"F",NA,NA,NA,NA,"ZZZZ","UNKNOWN",NA,NA,"EN ROUTE","DAWN","NONE",NA,NA,NA,"J21","DUCK","1","NONE",0
27557,2011,10,14,"FFT","FRONTIER AIRLINES","A-319","A","04A",6,4,10,"1",2,"D",1,1,NA,NA,"KDEN","DENVER INTL AIRPORT","CO","ANM","APPROACH","NIGHT",NA,NA,NA,2,"J2103","AMERICAN WIGEON","1",NA,0
10884,2002,10,8,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KJFK","JOHN F KENNEDY INTL","NY","AEA",NA,NA,NA,NA,NA,0,"S5213","COMMON NIGHTHAWK","1",NA,0
20733,2014,10,19,"SWA","SOUTHWEST AIRLINES","B-737-700","A","148",42,4,10,"1",2,"D",1,1,NA,NA,"KBWI","BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT","MD","AEA","APPROACH","NIGHT","NONE",3000,180,15,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
26748,2009,11,2,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KPDX","PORTLAND INTL (OR)","OR","ANM",NA,NA,NA,NA,NA,0,"NE101","HERRING GULL","1",NA,0
28171,1997,9,17,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KPIT","PITTSBURGH INTL ARPT","PA","AEA",NA,NA,NA,NA,NA,0,"O2205","MOURNING DOVE","1",NA,0
12699,2007,7,16,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KPDX","PORTLAND INTL (OR)","OR","ANM",NA,NA,NA,NA,NA,0,"K5114","AMERICAN KESTREL","1",NA,0
9923,2007,7,10,"FDX","FEDEX EXPRESS","MD-11","A","583",39,4,34,"46",3,"D",1,6,"1",NA,"KOAK","METRO OAKLAND INTL","CA","AWP","APPROACH","NIGHT","NONE",300,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
1108,1993,5,18,"ERE","ERIE AIRWAYS","C-172","A","226",7,1,7,NA,1,"A",7,NA,NA,NA,"KERI","ERIE INTL ARPT-TOM RIDGE FIELD","PA","AEA","APPROACH","DAY","NONE",1200,85,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
10303,2013,6,25,"QTR","QATAR AIRWAYS","B-777-200","A","148",40,4,22,"25",2,"D",1,1,NA,NA,"KIAH","GEORGE BUSH INTERCONTINENTAL/ HOUSTON ARPT","TX","ASW","LANDING ROLL","DAY",NA,0,NA,0,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
19799,2001,7,24,"AAL","AMERICAN AIRLINES","MD-82","A","583",37,4,34,"10",2,"D",5,5,NA,NA,"KDFW","DALLAS/FORT WORTH INTL ARPT","TX","ASW","CLIMB","NIGHT","NONE",8000,250,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
27632,1998,1,5,"1AWE","AMERICA WEST AIRLINES","A-320","A","04A",3,4,23,"1",2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,"DAY",NA,NA,NA,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
12654,2009,9,13,"TRS","AIRTRAN AIRWAYS","B-717-200","A","148",45,4,9,"6",2,"D",5,5,NA,NA,"KMSY","LOUIE ARMSTRONG NEW ORLEANS INTL ARPT","LA","ASW","APPROACH","DAY","NONE",NA,NA,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",1
13968,2011,10,22,"BUS","BUSINESS","EUROCOPTER BK 117","B","612",9,2,43,"1",2,"F",6,6,NA,NA,"ZZZZ","UNKNOWN",NA,NA,"EN ROUTE","NIGHT","NONE",1200,100,NA,"UNKBS","UNKNOWN SMALL BIRD","1","PRECAUTIONARY LANDING",0
7539,1997,10,27,"AAL","AMERICAN AIRLINES","B-727-200","A","148",11,4,34,"10",3,"D",5,6,"5",NA,"KORD","CHICAGO O'HARE INTL ARPT","IL","AGL","CLIMB","DUSK","NONE",7500,240,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
5158,2014,8,23,"AWE","US AIRWAYS","A-321","A","04A",7,4,23,"1",2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"1C2101","RED BAT","1","NONE",0
3909,2010,7,30,"FLG*","PINNACLE","CRJ100/200","A","188",10,3,22,"4",2,"D",5,5,NA,NA,"KITH","ITHICA TOMPKINS REGIONAL ARPT","NY","AEA","LANDING ROLL","DAY","NONE",0,90,0,"J2204","CANADA GOOSE","2-10","NONE",1
23851,1994,5,19,"MIL","MILITARY","F-16","A","561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KACY","ATLANTIC CITY INTL","NJ","AEA","CLIMB","DAY",NA,NA,210,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
17777,2012,9,10,"UAL","UNITED AIRLINES","A-319","A","04A",6,4,23,"1",2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"YH004","HORNED LARK","1",NA,0
9067,2012,5,7,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KMKE","GENERAL MITCHELL INTL","WI","AGL",NA,NA,NA,NA,NA,0,"NE104","RING-BILLED GULL","1",NA,0
9850,2013,10,17,"MIL","MILITARY","C-146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KROW","ROSWELL INTL AIR CENTER","NM","ASW","APPROACH",NA,NA,200,NA,NA,"S5210","COMMON POORWILL",NA,NA,0
26642,2004,10,25,"USA","1US AIRWAYS","B-737-400","A","148",32,4,10,"1",2,"D",1,1,NA,NA,"KBWI","BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT","MD","AEA","APPROACH","NIGHT","NONE",NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",1
18740,2015,9,29,"BUS","BUSINESS","BE-200 KING","A","123",22,2,31,"4",2,"C",4,4,NA,NA,"KOXR","OXNARD ARPT","CA","AWP","CLIMB","DAY",NA,50,80,0,"K5114","AMERICAN KESTREL","1","NONE",0
12720,1995,3,13,"USA","1US AIRWAYS","MD-80","A","583",37,4,34,"10",2,"D",5,5,NA,NA,"KBWI","BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT","MD","AEA","APPROACH","NIGHT","NONE",3800,250,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
1418,2014,12,13,"DAL","DELTA AIR LINES","A-320","A","04A",3,4,10,"1",2,"D",1,1,NA,NA,"KSJC","NORMAN Y. MINETA SAN JOSE INTL ARPT","CA","AWP","APPROACH","NIGHT","NONE",2000,NA,NA,"O2110","BAND-TAILED PIGEON","1","NONE",0
2799,2008,11,5,"DAL","DELTA AIR LINES","B-757-200","A","148",26,4,34,"40",2,"D",1,1,NA,NA,"KSAV","SAVANNAH/HILTON HEAD INTL ARPT","GA","ASO","LANDING ROLL","DAY",NA,0,NA,0,"UNKBS","UNKNOWN SMALL BIRD","1",NA,0
24788,1991,4,2,"NAE","NASHVILLE EAGLE","BA-31 JETSTR","A","168",3,2,19,"4",2,"C",4,4,NA,NA,"KMLB","MELBOURNE INTL","FL","ASO","TAKEOFF RUN","DAY","NONE",0,95,0,"H2002","BROWN PELICAN","1","OTHER",1
16579,1995,2,17,"BUS","BUSINESS","BE-90  KING","A","123",18,2,31,"4",2,"C",4,4,NA,NA,"KSMF","SACRAMENTO INTL","CA","AWP","CLIMB","DAY","NONE",300,110,NA,"K3101","WHITE-TAILED KITE","1",NA,1
21403,2005,8,10,"SYX","SKYWAY AIRLINES","BE-1900","A","123",27,3,31,"4",2,"C",4,4,NA,NA,"KGRR","GERALD R. FORD INTL ARPT","MI","AGL","TAKEOFF RUN","DAY","NONE",0,NA,0,"K5114","AMERICAN KESTREL","1","NONE",0
29134,1999,5,24,"MIL","MILITARY","T-1A","A","748",NA,3,31,"1",2,"D",5,5,NA,NA,"KJAN","JACKSON EVERS INTL","MS","ASO","APPROACH","DAY",NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD",NA,NA,0
4664,1991,6,4,"1AAH","ALOHA AIRLINES","B-737-200","A","148",13,4,34,"10",2,"D",1,1,NA,NA,"PHNL","HONOLULU INTL ARPT","HI","AWP","APPROACH",NA,NA,10,120,NA,"ZX3","SPARROW","1","NONE",0
27083,2013,10,27,"SWA","SOUTHWEST AIRLINES","B-737-700","A","148",42,4,10,"1",2,"D",1,1,NA,NA,"KEWR","NEWARK LIBERTY INTL ARPT","NJ","AEA","APPROACH","NIGHT","NONE",3000,210,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
22205,2014,10,26,"PVT","PRIVATELY OWNED","PA-31 NAVAJO","A","729",25,2,7,"31",2,"A",4,4,NA,NA,"KABI","ABILENE REGIONAL ARPT","TX","ASW","CLIMB","DAY",NA,NA,NA,0.5,"UNKB","UNKNOWN BIRD","1",NA,0
29815,2010,10,3,"SWA","SOUTHWEST AIRLINES","B-737-300","A","148",24,4,10,"1",2,"D",1,1,NA,NA,"KOMA","EPPLEY AIRFIELD","NE","ACE","APPROACH","DAY","NONE",5,140,0,"K3302","RED-TAILED HAWK","1","NONE",0
27251,2013,7,31,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KGON","GROTON-NEW LONDON AR","CT","ANE",NA,NA,NA,NA,NA,0,"YI005","BARN SWALLOW","1",NA,0
22123,2012,3,8,"FDX","FEDEX EXPRESS","DC-10-10","A","583",24,4,22,"7",3,"D",1,6,"1",NA,"KMEM","MEMPHIS INTL","TN","ASO","APPROACH","NIGHT",NA,2700,250,15,"UNKB","UNKNOWN BIRD","1","NONE",0
1317,2012,10,15,"SWA","SOUTHWEST AIRLINES","B-737-300","A","148",24,4,10,"1",2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,"NONE",NA,NA,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
14480,2006,3,25,"FDX","FEDEX EXPRESS","DC-10-30","A","583",25,4,22,"7",3,"D",1,6,"1",NA,"KPHL","PHILADELPHIA INTL","PA","AEA","APPROACH","DUSK",NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
23480,2013,3,30,"AAL","AMERICAN AIRLINES","MD-82","A","583",37,4,34,"10",2,"D",5,5,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"YH004","HORNED LARK","1",NA,0
12801,2011,1,15,"COM","COMAIR AIRLINES","CRJ100/200","A","188",10,3,22,"4",2,"D",5,5,NA,NA,"KJFK","JOHN F KENNEDY INTL","NY","AEA","TAKEOFF RUN","DAY","NONE",0,NA,0,"UNKB","UNKNOWN BIRD","1","NONE",0
26287,2014,11,16,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHNL","HONOLULU INTL ARPT","HI","AWP",NA,NA,NA,NA,NA,0,"N5122","PACIFIC GOLDEN-PLOVER","2-10",NA,0
12128,2015,1,4,"SWA","SOUTHWEST AIRLINES","B-737-800","A","148",43,4,10,"1",2,"D",1,1,NA,NA,"KSMF","SACRAMENTO INTL","CA","AWP","APPROACH","DAY","NONE",10,140,0,"ZC204","AMERICAN PIPIT","2-10","NONE",0
23441,2011,6,19,"SWA","SOUTHWEST AIRLINES","B-737-300","A","148",24,4,10,"1",2,"D",1,1,NA,NA,"KAUS","AUSTIN-BERGSTROM INTL","TX","ASW","TAKEOFF RUN","DAY","NONE",0,100,0,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
9717,2013,11,17,"FLG","ENDEAVOR AIR","CRJ100/200","A","188",10,3,22,"4",2,"D",5,5,NA,NA,"CYUL","MONTREAL/PIERRE-ELLIOTT-TRUDEAU INTL","QC","QUE","TAKEOFF RUN","DAY",NA,0,NA,0,"UNKB","UNKNOWN BIRD","1",NA,0
16028,2000,4,18,"MES","MESABA AIRLINES","SAAB-340","A","778",5,3,22,"22",2,"C",4,4,NA,NA,"KGFK","GRAND FORKS INTL","ND","AGL","TAKEOFF RUN","DUSK","NONE",0,100,0,"J2204","CANADA GOOSE","1","ABORTED TAKEOFF",0
22692,2007,8,8,"BUS","BUSINESS","SHORTS 360","A","804",8,3,31,"4",2,"C",4,4,NA,NA,"PHOG","KAHULUI ARPT","HI","AWP","TAKEOFF RUN","NIGHT","NONE",0,85,0,"UNKBM","UNKNOWN MEDIUM BIRD","1","ABORTED TAKEOFF",0
3678,2001,10,6,"UAL","UNITED AIRLINES","B-757-200","A","148",26,4,34,"40",2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
23058,2007,2,11,"HAL","HAWAIIAN AIR","B-767-300","A","148",97,4,34,"46",2,"D",1,1,NA,NA,"NTAA","TAHITI FAAA",NA,"FGN","APPROACH","NIGHT","RAIN",350,160,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
15975,2014,9,11,"BUS","BUSINESS","CITATIONJET","A","226",49,2,46,"1",2,"D",5,5,NA,NA,"KLWB","GREENBRIER VALLEY ARPT","WV","AEA","DEPARTURE","DAY","NONE",NA,NA,0,"UNKB","UNKNOWN BIRD","2-10","NONE",0
18063,2007,7,25,"UAL","UNITED AIRLINES","B-737-500","A","148",33,4,10,"1",2,"D",1,1,NA,NA,"KLGA","LA GUARDIA ARPT","NY","AEA","LANDING ROLL","DAY","NONE",0,130,0,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
19296,2011,7,16,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KDFW","DALLAS/FORT WORTH INTL ARPT","TX","ASW",NA,NA,NA,NA,NA,0,"O2205","MOURNING DOVE","1",NA,0
11086,2014,7,14,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KMWA","WILLIAMSON COUNTY REGIONAL","IL","AGL",NA,NA,NA,NA,NA,0,"N5111","KILLDEER","1",NA,0
14315,2014,9,14,"ASA","ALASKA AIRLINES","B-737-800","A","148",43,4,10,"1",2,"D",1,1,NA,NA,"KBUR","BOB HOPE ARPT","CA","AWP","APPROACH","DAY","NONE",NA,NA,0,"O2111","ROCK PIGEON","2-10","NONE",0
11047,2014,9,14,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KCVG","CINCINNATI/NORTHERN KENTUCKY INTL ARPT","KY","ASO",NA,NA,NA,NA,NA,0,"N5111","KILLDEER","1",NA,0
19045,1995,9,3,"USA","1US AIRWAYS","B-737-400","A","148",32,4,10,"1",2,"D",1,1,NA,NA,"KCLT","CHARLOTTE/DOUGLAS INTL ARPT","NC","ASO","DESCENT","DAY","NONE",3000,210,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
5172,2004,12,6,"1ASQ","ATLANTIC SOUTHEAST","CRJ100/200","A","188",10,3,22,"4",2,"D",5,5,NA,NA,"KFNT","BISHOP INTL ARPT","MI","AGL","TAKEOFF RUN","NIGHT","FOG",0,NA,0,"1F11","COYOTE","1","NONE",1
15428,2009,9,14,"AMF","AMERIFLIGHT","BE-99","A","123",20,2,31,"4",2,"C",4,4,NA,NA,"KIFP","LAUGHLIN/BULLHEAD INTL ARPT","AZ","AWP","CLIMB","DAY","NONE",10,160,0,"O2111","ROCK PIGEON","1","PRECAUTIONARY LANDING",0
25754,2010,10,6,"AAL","AMERICAN AIRLINES","MD-82","A","583",37,4,34,"10",2,"D",5,5,NA,NA,"KDCA","RONALD REAGAN WASHINGTON NATIONAL ARPT","DC","AEA","CLIMB","DAY","NONE",20,120,0,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
15448,2005,11,16,"ASA","ALASKA AIRLINES","B-737-800","A","148",43,4,10,"1",2,"D",1,1,NA,NA,"KSEA","SEATTLE-TACOMA INTL","WA","ANM","DESCENT","NIGHT",NA,10000,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
28805,2013,7,16,"BUS","BUSINESS","CL-600","A","188",6,3,22,"4",2,"D",5,5,NA,NA,"KCMH","PORT COLUMBUS INTL","OH","AGL","CLIMB","DAY","NONE",20,125,0,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",1
10305,2012,10,21,"SWA","SOUTHWEST AIRLINES","B-737-700","A","148",42,4,10,"1",2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,"NONE",NA,NA,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
25204,2006,5,12,"UAL","UNITED AIRLINES","B-757-200","A","148",26,4,34,"40",2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
27976,2002,4,11,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KMDW","CHICAGO MIDWAY INTL ARPT","IL","AGL",NA,NA,NA,NA,NA,0,"NE104","RING-BILLED GULL","1",NA,0
6116,2010,7,19,"MES","MESABA AIRLINES","CRJ900","A","188",17,4,22,"4",2,"D",5,5,NA,NA,"KDSM","DES MOINES INTL","IA","ACE","TAKEOFF RUN","DAY","RAIN",0,150,0,"YI","SWALLOW","2-10","NONE",0
15622,2012,3,22,"EGF","AMERICAN EAGLE AIRLINES","EMB-145","A","332",14,3,1,"10",2,"D",5,5,NA,NA,"KCHS","CHARLESTON AFB/INTL ARPT","SC","ASO","APPROACH","NIGHT","NONE",250,NA,1,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
22680,1992,5,15,"MIL","MILITARY","T-37B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KLBB","LUBBOCK PRESTON SMITH INTL ARPT","TX","ASW","TAKEOFF RUN","DAY",NA,0,105,0,"ZX","FINCH","1",NA,0
27186,2006,9,3,"ASA","ALASKA AIRLINES","B-737-800","A","148",43,4,10,"1",2,"D",1,1,NA,NA,"KMIA","MIAMI INTL","FL","ASO","TAKEOFF RUN","DAY","NONE",0,NA,0,"YI005","BARN SWALLOW","1","NONE",0
8828,1997,9,12,"BUS","BUSINESS","GULFAERO IV","A","421",4,4,37,"46",2,"D",5,5,NA,NA,"KDCA","RONALD REAGAN WASHINGTON NATIONAL ARPT","DC","AEA","TAKEOFF RUN","DAY","NONE",0,135,0,"NE104","RING-BILLED GULL","1","NONE",0
28314,2012,6,15,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KIAH","GEORGE BUSH INTERCONTINENTAL/ HOUSTON ARPT","TX","ASW",NA,NA,NA,NA,NA,0,"ZX3","SPARROW","2-10",NA,0
2011,2007,6,14,"AAL","AMERICAN AIRLINES","B-777-200","A","148",40,4,37,"55",2,"D",1,1,NA,NA,"KJFK","JOHN F KENNEDY INTL","NY","AEA","APPROACH","DAY","NONE",100,140,0,"K2001","OSPREY","1","NONE",1
13562,1998,4,27,"SWA","SOUTHWEST AIRLINES","B-737-300","A","148",24,4,10,"1",2,"D",1,1,NA,NA,"KAUS","AUSTIN-BERGSTROM INTL","TX","ASW","TAXI",NA,NA,0,NA,0,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
20342,2012,5,29,"BAW","BRITISH AIRWAYS","B-777-200","A","148",40,4,NA,NA,2,"D",1,1,NA,NA,"KIAH","GEORGE BUSH INTERCONTINENTAL/ HOUSTON ARPT","TX","ASW","TAKEOFF RUN","DAY","NONE",0,NA,0,"UNKB","UNKNOWN BIRD","1","NONE",0
13841,2005,6,5,"FDX","FEDEX EXPRESS","B-727-200","A","148",11,4,34,"10",3,"D",5,6,"5",NA,"KTYS","MC GHEE TYSON ARPT","TN","ASO","TAKEOFF RUN","DAY",NA,0,120,0,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
6237,2011,6,11,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KDEN","DENVER INTL AIRPORT","CO","ANM",NA,NA,NA,NA,NA,0,"YH004","HORNED LARK","1",NA,0
20601,2004,10,5,"MIL","MILITARY","C-17A","A","148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KBNA","NASHVILLE INTL","TN","ASO","APPROACH","DAY",NA,500,NA,NA,"T1002","CHIMNEY SWIFT",NA,"NONE",0
16878,2009,10,18,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KFTW","FORT WORTH MEACHAM INTL ARPT","TX","ASW",NA,NA,NA,NA,NA,0,"YL001","EUROPEAN STARLING","1",NA,0
25528,2013,8,5,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KHYA","BARNSTABLE MUNI ARPT-BOARDMAN/POLANDO FLD","MA","ANE",NA,NA,NA,NA,NA,0,"ZT104","BROWN-HEADED COWBIRD","1",NA,0
22669,2002,10,12,"BUS","BUSINESS","C-650","A","226",39,3,19,"1",2,"D",5,5,NA,NA,"KSWF","STEWART INTL AIRPORT","NY","AEA","LANDING ROLL","NIGHT",NA,0,NA,0,"1F11","COYOTE","1",NA,1
4364,2012,8,1,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP",NA,NA,NA,NA,NA,0,"O22","DOVE","1",NA,0
9683,2012,4,18,"USCBP","US CUSTOMS AND BORDER PROTECTION","AEROS 350","B","31",15,2,43,"1",1,"F",NA,NA,NA,NA,"ZZZZ","UNKNOWN",NA,NA,"EN ROUTE","NIGHT","NONE",500,110,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
1881,2013,11,4,"CPA","CATHAY PACIFIC","B-777-300","A","148",44,5,22,"25",2,"D",1,1,NA,NA,"KJFK","JOHN F KENNEDY INTL","NY","AEA","CLIMB","DAY",NA,600,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
25196,2006,7,28,"SWA","SOUTHWEST AIRLINES","B-737-700","A","148",42,4,10,"1",2,"D",1,1,NA,NA,"KMDW","CHICAGO MIDWAY INTL ARPT","IL","AGL","APPROACH","DAY","NONE",NA,NA,0,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
23704,2014,7,4,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U42","SOUTH VALLEY REGIONAL ARPT","UT","ANM",NA,NA,NA,NA,NA,0,"UNKB","UNKNOWN BIRD","1",NA,0
23300,2010,4,27,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KCMH","PORT COLUMBUS INTL","OH","AGL",NA,NA,NA,NA,NA,0,"ZT101","RED-WINGED BLACKBIRD","1",NA,0
965,2014,4,30,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KDAB","DAYTONA BEACH INTL","FL","ASO",NA,NA,NA,NA,NA,0,"S5213","COMMON NIGHTHAWK","1",NA,0
23832,2014,8,13,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PAFA","FAIRBANKS INTL ARPT","AK","AAL",NA,NA,NA,NA,NA,0,"N6016","WESTERN SANDPIPER","1",NA,0
26703,2003,7,7,"UAL","UNITED AIRLINES","A-320","A","04A",3,4,23,"1",2,"D",1,1,NA,NA,"KORD","CHICAGO O'HARE INTL ARPT","IL","AGL","APPROACH",NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
16938,2013,5,16,"OAE","OMNI AIR INTL","B-777-200","A","148",40,4,34,"46",2,"D",1,1,NA,NA,"ETAR","RAMSTEIN AIR FORCE BASE",NA,"FGN","TAKEOFF RUN","NIGHT",NA,0,NA,0,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
20259,2009,2,5,"CPZ","COMPASS AIRLINES","EMB-170","A","332",NA,4,22,"4",2,"D",1,1,NA,NA,"KSLC","SALT LAKE CITY INTL","UT","ANM","CLIMB","DAY","NONE",6000,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
13760,2011,10,6,"UAL","UNITED AIRLINES","A-320","A","04A",3,4,23,"1",2,"D",1,1,NA,NA,"KPDX","PORTLAND INTL (OR)","OR","ANM","LANDING ROLL","NIGHT","NONE",0,NA,0,"ZS009","YELLOW-RUMPED WARBLER","1","NONE",0
